File Path,Matched Keywords,Snippet 1,Snippet 2
docs/archive/backup-20251215-141405/archive/backup-20251215-141405/DESIGN_SYSTEM_SETUP.md,tailwind,### 1. ✅ Tailwind Config Oppdatert,**Fil:** `/IUP_Master_Folder_2/frontend/tailwind.config.js`
docs/archive/backup-20251215-141405/archive/backup-20251215-141405/OPPRYDDINGSPLAN_DOKUMENTASJON.md,"tailwind, design[\s-]?system",- **Design:** Tailwind CSS + Forest Theme v2.1,├── 05_DESIGN_SYSTEM_SETUP.md       # Design system
docs/archive/backup-20251215-141405/archive/backup-20251215-141405/OPPSUMMERING_AUTOMATISERING.md,design[\s-]?system,├── 05_DESIGN_SYSTEM_SETUP.md           # Design system,- [Design System](05_DESIGN_SYSTEM_SETUP.md)
docs/archive/backup-20251215-141405/archive/backup-20251215-141405/STATUS_DASHBOARD.md,design[\s-]?system,- ✅ Design System v2.1 implementert,- [x] Design System v2.1 (10. des 2025)
docs/archive/backup-20251215-141405/archive/backup-20251215-141405/UTVIKLINGSPLAN.md,tailwind,"- **Design System v2.1**: Figma kit, tokens, Tailwind config",- **Styling**: Blanding av gammelt design og Tailwind
docs/archive/backup-20251215-141405/archive/backup-20251215-141405/UTVIKLINGSPLAN_KOMPLETT.md,design[\s-]?system,- ✅ **Design System v2.1** komplett,
docs/archive/backup-20251215-141405/reference/APP_IMPLEMENTERING_PLAN.md,\bcolor[s]?\b,"tabBarIcon: ({ focused, color, size }) => {",return <Ionicons name={iconName} size={size} color={color} />;
docs/archive/backup-20251215-141405/reference/APP_STATUS.md,tailwind,- `tailwind.config.js` - Tailwind configuration,├── tailwind.config.js    # Tailwind configuration
docs/archive/backup-20251215-141405/reference/ARBEIDSFLYT_GUIDE.md,tokens?,**Unngå duplikater & Minimer token-bruk**,## 2. CLAUDE CODE ARBEIDSFLYT (Minimer tokens)
docs/archive/backup-20251215-141405/reference/BACKEND_SETUP_GUIDE.md,\bcolor[s]?\b,"INSERT INTO coaches (id, first_name, last_name, email, specializations, role, color) VALUES","coach:coaches(first_name, last_name, color),"
docs/archive/backup-20251215-141405/reference/CLAUDE_PROJECT_OPPDATERING_GUIDE.md,tokens?,| **ARBEIDSFLYT_GUIDE.md** | Sjelden (ved nye beste-praksis) | Token-optimalisering |,"| Pdf/*.pdf | For store, token-ineffektivt |"
docs/archive/backup-20251215-141405/reference/CLAUDE_PROJECT_SJEKKLISTE.md,tokens?,- [ ] **ARBEIDSFLYT_GUIDE.md** (10K - token-optimalisering),Token-optimalisering:
docs/archive/backup-20251215-141405/reference/DESIGN_MIGRATION_GUIDE.md,tailwind,### I Tailwind-klasser,2. **Ikke hardkod hex-verdier** - bruk alltid tokens eller Tailwind-klasser
docs/archive/backup-20251215-141405/reference/DESIGN_SYSTEM_COMPLETE.md,tailwind,### Metode 3: Tailwind CSS,| `tailwind.config.js` | Tailwind CSS configuration |
docs/archive/backup-20251215-141405/reference/DESIGN_SYSTEM_GUIDE.md,tailwind,| Navn | Hex | CSS Variable | Tailwind | Bruk |,### Tailwind CSS
docs/archive/backup-20251215-141405/reference/DESIGN_SYSTEM_OPPDATERING.md,tailwind,1. **tailwind.config.js**,- Komplett Tailwind-konfigurasjon med alle design tokens
docs/archive/backup-20251215-141405/reference/IUP_SKJERM_OVERSIKT.md,tailwind,- **Teknologi:** React + Tailwind CSS,2. **Tailwind CSS** for styling
docs/archive/backup-20251215-141405/reference/MASTER_PROSJEKTDOKUMENT.md,"tailwind, tokens?",- `tailwind.config.js` - Tailwind config med full forest fargeskala,9. [Token-strategi](#9-token-strategi)
docs/archive/backup-20251215-141405/reference/QA_RAPPORT_KATEGORI_SYSTEM.md,design[\s-]?system,**Neste QA Økt**: Økt 2 - Design System Compliance Check,
docs/archive/backup-20251215-141405/reference/REACT_NATIVE_CONVERSION_GUIDE.md,"tailwind, \bcolor[s]?\b","color: '#DC2626',",<Icon size={14} style={{ color: config.color }} />
docs/archive/completed-sessions/100_PERCENT_COMPLETE.md,tokens?,"-H ""Authorization: Bearer TOKEN"" \",- JWT tokens
docs/archive/completed-sessions/AUTHENTICATION_COMPLETE.md,tokens?,- **Logout Funksjonalitet** - Sikker utlogging med token cleanup,"- `login(email, password)` - Login with JWT tokens"
docs/archive/completed-sessions/COMPLETE_PLATFORM_AUDIT_2025-12-16.md,"tokens?, \bcolor[s]?\b",- ✅ **RefreshToken** - JWT token management with revocation,- Color-coded badges by level
docs/archive/completed-sessions/FOLDER_ORGANIZATION_COMPLETE.md,"tailwind, tokens?","3. [/packages/design-system/tokens/](./packages/design-system/tokens/) - Design tokens (CSS, JS, Tailwind)",│   │   │   ├── design-tokens.js
docs/archive/completed-sessions/GOALS_API_COMPLETE.md,tokens?,Authorization: Bearer <token>,"-H ""Authorization: Bearer YOUR_TOKEN"" \"
docs/archive/completed-sessions/IMPLEMENTATION_COMPLETE.md,tokens?,### 1. ✅ Design Tokens v2.2,All use design tokens exclusively.
docs/archive/completed-sessions/INTEGRATION_COMPLETE.md,tokens?,- `/apps/web/src/design-tokens.js` - Design system tokens,- Auth token interceptor
docs/archive/completed-sessions/NOTES_API_COMPLETE.md,tokens?,Authorization: Bearer <token>,- Valid JWT token (login via `/api/v1/auth/login`)
docs/archive/completed-sessions/OPTIONS_A_D_COMPLETE.md,tokens?,6. **Authentication Enhancement** - Refresh tokens (deferred),│   └── design-tokens.js       # Design system v2.2
docs/archive/completed-sessions/PHASE2_COMPLETE.md,tokens?,**Token Usage:** All components use design tokens,
docs/archive/completed-sessions/SEASON_ONBOARDING_AI_COMPLETE.md,tokens?,"-H ""Authorization: Bearer YOUR_TOKEN""","-H ""Authorization: Bearer YOUR_TOKEN"" \"
docs/archive/completed-sessions/SESSION_SUMMARY_GOALS_API.md,tokens?,"-H ""Authorization: Bearer YOUR_TOKEN"" \","-H ""Authorization: Bearer YOUR_TOKEN"""
docs/archive/completed-sessions/SESSION_SUMMARY_NOTES_API.md,tokens?,"-H ""Authorization: Bearer YOUR_TOKEN"" \","-H ""Authorization: Bearer YOUR_TOKEN"""
docs/archive/completed-sessions/TASK_2_COMPLETE_SUMMARY.md,tokens?,- Token and Plan ID configuration,export AUTH_TOKEN='your-jwt-token'
docs/archive/implementation-history/BETA_TEST_RAPPORT.md,tokens?,- ✅ Logout without token returns 401 unauthorized,Result: ✓ Token received successfully
docs/archive/implementation-history/FEATURE_AUDIT_INVENTORY.md,"tokens?, \bcolor[s]?\b",| Period color indicators | View | Shows E/G/S/T period colors and names | ✅ Functional |,| Session type legend | View | Color legend for session types | ✅ Functional |
docs/archive/implementation-history/PRO_GAP_ANALYSIS_MVP_COMPLETE.md,\bcolor[s]?\b,### 1. **Dynamic Color Schemes** (5 nivåer),✅ 4-column breakdown grid (emojis + colors)
docs/archive/implementation-history/QUALITY_CONTROL_CHECKLIST.md,tokens?,- [ ] **Refresh page:** Token persisterer,# Expected: 200 + JWT token
docs/archive/norwegian-legacy/00_MASTER_PROSJEKTDOKUMENT.md,"tailwind, tokens?",- `tailwind.config.js` - Tailwind config med full Blue Palette 01 fargeskala,9. [Token-strategi](#9-token-strategi)
docs/archive/norwegian-legacy/01_STATUS_DASHBOARD.md,design[\s-]?system,- ✅ Design System v2.1 implementert,
docs/archive/norwegian-legacy/02_UTVIKLINGSPLAN_KOMPLETT.md,"palette, design[\s-]?system",- ✅ **Design System v2.1** komplett,
docs/archive/norwegian-legacy/PLATFORM_FUNKSJONER.md,tokens?,"- **Hva det gjor**: Opprett brukerkonto med e-post/passord, logg inn med JWT-token",- Automatisk token-fornyelse
docs/archive/session-logs/FASE_1_FERDIG.md,"tailwind, \bcolor[s]?\b",- Følger Tailwind CSS,- Color coding basert på percentile
docs/archive/session-logs/FASE_1_IMPLEMENTERING.md,"tokens?, \bcolor[s]?\b, shadow",color = 'blue',"<div className=""bg-white shadow"">"
docs/archive/session-logs/WEEK1_MVP_COMPLETE.md,tokens?,const accessToken = generateAccessToken({,- JWT tokens now include `subscriptionTier` field
docs/archive/session-logs/WEEK2_FRONTEND_COMPLETE.md,tokens?,5. **Design Tokens**,- Følger design-tokens.js pattern
docs/archive/session-logs/WEEK2_PROGRESS.md,"tokens?, \bcolor[s]?\b",- Follows design-tokens pattern,- Color-coded by priority
docs/backend/backend-notifications.md,tokens?,**Auth**: Bearer token in header OR `?token=xxx` query param (for EventSource),const token = getAccessToken();
docs/completed-sessions/100_PERCENT_COMPLETE.md,tokens?,"-H ""Authorization: Bearer TOKEN"" \",- JWT tokens
docs/completed-sessions/ARCHIVE_API_COMPLETE.md,tokens?,Authorization: Bearer <token>,"-H ""Authorization: Bearer YOUR_TOKEN"" \"
docs/completed-sessions/AUTHENTICATION_COMPLETE.md,tokens?,- **Logout Funksjonalitet** - Sikker utlogging med token cleanup,"- `login(email, password)` - Login with JWT tokens"
docs/completed-sessions/COMPLETE_PLATFORM_AUDIT_2025-12-16.md,"tokens?, \bcolor[s]?\b",- ✅ **RefreshToken** - JWT token management with revocation,- Color-coded badges by level
docs/completed-sessions/FOLDER_ORGANIZATION_COMPLETE.md,"tailwind, tokens?","3. [/packages/design-system/tokens/](./packages/design-system/tokens/) - Design tokens (CSS, JS, Tailwind)",│   │   │   ├── design-tokens.js
docs/completed-sessions/GOALS_API_COMPLETE.md,tokens?,Authorization: Bearer <token>,"-H ""Authorization: Bearer YOUR_TOKEN"" \"
docs/completed-sessions/IMPLEMENTATION_COMPLETE.md,tokens?,### 1. ✅ Design Tokens v2.2,All use design tokens exclusively.
docs/completed-sessions/INTEGRATION_COMPLETE.md,tokens?,- `/apps/web/src/design-tokens.js` - Design system tokens,- Auth token interceptor
docs/completed-sessions/NOTES_API_COMPLETE.md,tokens?,Authorization: Bearer <token>,- Valid JWT token (login via `/api/v1/auth/login`)
docs/completed-sessions/OPTIONS_A_D_COMPLETE.md,tokens?,6. **Authentication Enhancement** - Refresh tokens (deferred),│   └── design-tokens.js       # Design system v2.2
docs/completed-sessions/PHASE2_COMPLETE.md,tokens?,**Token Usage:** All components use design tokens,
docs/completed-sessions/SEASON_ONBOARDING_AI_COMPLETE.md,tokens?,"-H ""Authorization: Bearer YOUR_TOKEN""","-H ""Authorization: Bearer YOUR_TOKEN"" \"
docs/completed-sessions/SESSION_2025-12-16_SUMMARY.md,tokens?,export AUTH_TOKEN='your-jwt-token',"**Status:** Script is ready, needs valid token and plan ID"
docs/completed-sessions/SESSION_SUMMARY_GOALS_API.md,tokens?,"-H ""Authorization: Bearer YOUR_TOKEN"" \","-H ""Authorization: Bearer YOUR_TOKEN"""
docs/completed-sessions/SESSION_SUMMARY_NOTES_API.md,tokens?,"-H ""Authorization: Bearer YOUR_TOKEN"" \","-H ""Authorization: Bearer YOUR_TOKEN"""
docs/completed-sessions/TASK_2_COMPLETE_SUMMARY.md,tokens?,- Token and Plan ID configuration,export AUTH_TOKEN='your-jwt-token'
docs/contracts/COACH_ADMIN_AUTHORITY_CONTRACT.md,\bcolor[s]?\b,- SYS-A3: System MUST NOT color-code data to imply judgment.,
docs/contracts/COACH_ADMIN_IMPLEMENTATION_CONTRACT.md,\bcolor[s]?\b,| FV-01 | Red/Yellow/Green status indicators | Judgment colors |,**Forbidden colors (performance context):**
docs/contracts/COACH_ADMIN_SCREEN_CONTRACT.md,\bcolor[s]?\b,| CAD-N08 | Color-coded performance | Authority Contract FA-L2 |,| CPV-N02 | Color-coded results | Authority Contract FA-L2 |
docs/contracts/CONTRACT_COMPLETION_SUMMARY.md,tokens?,"**Token Usage**: ~7,200 tokens",
docs/contracts/CONTRACT_ENFORCEMENT_SUMMARY.md,tokens?,## Design Tokens,tokens.colors.primary    // Primærfarge
docs/contracts/IMPLEMENTATION_CONTRACT.md,\bcolor[s]?\b,| S-62 | Use green color to indicate positive rep count changes | Color inspection |,| S-63 | Use red color to indicate negative rep count changes | Color inspection |
docs/contracts/JURIDISK_VEILEDNING_DATABEHANDLING.md,tokens?,| **CSRF-beskyttelse** | Token-basert | Implementert |,
docs/contracts/README.md,"border[-\s]?radius, design[\s-]?system",,
docs/contracts/SCHEDULE_B_DATA_PROCESSING.md,tokens?,"| Authentication | JWT tokens (15 min access, 7 day refresh) |","| Session Management | Automatic timeout, secure token storage |"
docs/contracts/SCHEDULE_C_COMMERCIAL_TERMS.md,brand,| Custom branding | No | No | Logo only | Full |,"| White-label mobile app | 50,000 NOK one-time | Custom branding |"
docs/contracts/SCHEDULE_DOKUMENTER_OVERSIKT.md,tokens?,- JWT-autentisering (15 min access token),- Refresh tokens med 7 dagers utløp
docs/contracts/TECHNICAL_APPENDIX.md,tokens?,| Authentication | Bearer Token (JWT) |,| POST | `/auth/refresh` | Refresh access token |
docs/contracts/VALIDATION_CHECKLIST.md,\bcolor[s]?\b,- [ ] **Color contrast** requirements specified (4.5:1 minimum),- [ ] **Errors** don't rely on color alone
docs/contracts/ui/intake-form.contract.ts,tokens?,"authentication: ""required (Bearer token)"",","""Clear auth token"","
docs/contracts/ui/plan-generation.contract.ts,\bcolor[s]?\b,,
docs/demo/FAQ.md,"tailwind, tokens?","- ✅ Moderne UX (React, TailwindCSS)",- ✅ **JWT tokens** - Secure session management med refresh tokens
docs/demo/LOCAL_TEST_RESULTS.md,tokens?,Token: JWT generated successfully,**Workaround:** Use actual player ID from JWT token
docs/demo/PRESENTATION_COMPLETE.md,\bcolor[s]?\b,### Brand Colors (IUP Golf),### Change Colors
docs/demo/PRESENTATION_GUIDE.md,\bcolor[s]?\b,### Brand Colors,The presentation uses IUP Golf brand colors:
docs/demo/SCREENSHOTS.md,"spacing, shadow","- [ ] Clean UI, god spacing",# Window (med shadow removed)
docs/demo/SCREENSHOT_GUIDE.md,\bcolor[s]?\b,3. Look for color-coded sessions:,- Color coding visible
docs/demo/SCREENSHOT_SETUP_COMPLETE.md,\bcolor[s]?\b,"| 4 | Training plan (week view, color-coded) | player@demo.com |",
docs/demo/SLIDES_CHECKLIST.md,"tailwind, \bcolor[s]?\b","Frontend:  React 18, TypeScript, TailwindCSS",### Farger (IUP Golf Brand Colors)
docs/demo/demo-script.md,"tailwind, tokens?","- **Frontend:** React 18, TypeScript, TailwindCSS (moderne stack)",- JWT tokens med refresh-mekanisme
docs/deployment/ENV_VARIABLES.md,tokens?,- **Beskrivelse:** Secrets for signing JWT access and refresh tokens,### Problem: JWT token validation feiler
docs/deployment/RAILWAY.md,tokens?,### 8.1 Generer Railway Token,1. Gå til [railway.app/account/tokens](https://railway.app/account/tokens)
docs/deployment/START_DEMO.md,tokens?,"# First, login to get a token",TOKEN=$(curl -X POST http://localhost:3000/api/v1/auth/login \
docs/deployment/release-smoke-test.md,dark[\s-]?mode,"| Dark mode | All surfaces dark, text light | [ ] |",
docs/deployment/staging-deploy.md,"tailwind, tokens?","| CSS missing/broken | Check Tailwind content paths, rebuild |",# Check CSS includes tokens
docs/design/05_DESIGN_SYSTEM_SETUP.md,tailwind,### 1. ✅ Tailwind Config Oppdatert,**Fil:** `/IUP_Master_Folder_2/frontend/tailwind.config.js`
docs/design/AK_GOLF_DESIGN_SYSTEM_COMPLETE.md,tailwind,### Tailwind (Custom Config),// tailwind.config.js
docs/design/BLUE_PALETTE_COMPLETE.md,tokens?,- ✅ **1 Design Tokens** (design-tokens.js),### 1. Design Tokens (design-tokens.js)
docs/design/DESIGN_IMPLEMENTATION_PLAN.md,tailwind,│  │  (Tailwind)  │    │    (CSS Variables + React)       │  │,│  index.css (CSS Variables) ← tailwind.config.js             │
docs/design/DESIGN_MIGRATION_SUMMARY.md,tokens?,### 1. Design Tokens (Updated),**File**: `apps/web/src/design-tokens.js`
docs/design/DESIGN_SYSTEM.md,tokens?,"| **Current** (Primary Blue) | `#10456A` | `tokens.colors.primary` | Primary actions, navigation, headers |","| **Jet Black** (Ink) | `#02060D` | `tokens.colors.ink` | Dark backgrounds, high-contrast text |"
docs/design/DESIGN_SYSTEM_V3_CHANGELOG.md,tailwind,### 3. Tailwind Config (`apps/web/tailwind.config.js`),2. **Or use Tailwind classes:**
docs/design/TAILWIND_INTEGRATION_PLAN.md,tailwind,# Tailwind CSS + Catalyst Integration Plan,Denne planen beskriver hvordan vi skal integrere **Catalyst UI Kit** (Tailwind CSS) med den eksisterende IUP Golf Academ
docs/design/TEMPLATE_MAPPING.md,"tokens?, \bcolor[s]?\b",5. **Verify design tokens**,- Colors use CSS variables
docs/design/UI_DESIGN_README.md,"tailwind, tokens?",2. Sett opp Tailwind config (hvis brukt) med design tokens,"**Hva:** Komplett designsystem med alle tokens, komponenter og retningslinjer"
docs/design/UI_DESIGN_SYSTEM_KOMPLETT.md,tokens?,1. [Design Tokens](#1-design-tokens),## 1. DESIGN TOKENS
docs/design/UI_SCREENS_MOBILE.md,"dark[\s-]?mode, \bcolor[s]?\b, border[-\s]?radius",│ Left border: 4px #4A7C59     │  ← Category color,│ Border radius: 16px             │
docs/design/UI_SCREENS_TABLET.md,"\bcolor[s]?\b, border[-\s]?radius",Event blocks: Color-coded by category,│ Border radius: 16px                        │
docs/design/UI_UX_ANALYSE_RAPPORT.md,tailwind,**Plattform:** Web (React + Tailwind CSS),- **Fix:** Migrer til Tailwind classes eller CSS modules.
docs/design/design-system.md,tailwind,### Tailwind CSS Integration,Design tokens er integrert i Tailwind config:
docs/features/AUTHENTICATION_FLOWS.md,tokens?,1. [JWT Token Architecture](#jwt-token-architecture),4. [Token Refresh Flow](#token-refresh-flow)
docs/features/COACH_ADMIN_JOURNEYS.md,\bcolor[s]?\b,- Color-coded results,- Delta shown as raw number with sign (no color)
docs/features/EMAIL_TEMPLATES.md,tokens?,resetToken: string;  // Secure reset token,resetToken: 'secure-token-123'
docs/features/OAUTH_COMPLETE.md,tokens?,- `verifyGoogleIdToken(idToken)` - Verify ID token (frontend),- `verifyAppleIdToken(idToken)` - Verify Apple ID token
docs/features/OAUTH_IMPLEMENTATION.md,tokens?,accessToken   String?  // Encrypted in production,refreshToken  String?
docs/features/SUBSCRIPTION_SYSTEM_OPPSUMMERING.md,tokens?,| **JWT Token Update** | ✅ Production | 0.5h | `utils/jwt.ts` |,2. ✅ Auth service update (30 min) - Include subscriptionTier i token
docs/features/SUBSCRIPTION_TIERS_IMPLEMENTATION.md,tokens?,### 6. JWT Token Update (`utils/jwt.ts`),export interface AccessTokenPayload {
docs/features/VIDEO_ANALYSIS_PLATFORM_FULL_WORKPLAN.md,tokens?,"- **CDN (valgfritt)**: distribusjon av HLS/MP4, men fortsatt gated via signed URLs/tokens.",- API utsteder playback token/URL etter RBAC+consent check.
docs/features/VIDEO_ANALYSIS_PLATFORM_PLAN.md,"\bcolor[s]?\b, palette","color           String   @default(""#FF0000"") @db.VarChar(20)",├── ToolPalette.tsx
docs/features/datagolf/DATAGOLF_DATA_INVENTORY.md,"tailwind, tokens?, \bcolor[s]?\b",- SG Total display med traffic light colors,
docs/features/datagolf/DATAGOLF_STATS_FORSLAG.md,"\bcolor[s]?\b, design[\s-]?system","- Color coding: grønn (>75%), gul (50-75%), rød (<50%)",
docs/features/design/05_DESIGN_SYSTEM_SETUP.md,tailwind,### 1. ✅ Tailwind Config Oppdatert,**Fil:** `/IUP_Master_Folder_2/frontend/tailwind.config.js`
docs/features/design/AK_GOLF_DESIGN_SYSTEM_COMPLETE.md,tailwind,### Tailwind (Custom Config),// tailwind.config.js
docs/features/design/BLUE_PALETTE_COMPLETE.md,tokens?,- ✅ **1 Design Tokens** (design-tokens.js),### 1. Design Tokens (design-tokens.js)
docs/features/design/DESIGN_MIGRATION_SUMMARY.md,tokens?,### 1. Design Tokens (Updated),**File**: `apps/web/src/design-tokens.js`
docs/features/design/DESIGN_SYSTEM.md,tokens?,"| **Current** (Primary Blue) | `#10456A` | `tokens.colors.primary` | Primary actions, navigation, headers |","| **Jet Black** (Ink) | `#02060D` | `tokens.colors.ink` | Dark backgrounds, high-contrast text |"
docs/features/design/DESIGN_SYSTEM_V3_CHANGELOG.md,tailwind,### 3. Tailwind Config (`apps/web/tailwind.config.js`),2. **Or use Tailwind classes:**
docs/features/design/TAILWIND_INTEGRATION_PLAN.md,tailwind,# Tailwind CSS + Catalyst Integration Plan,Denne planen beskriver hvordan vi skal integrere **Catalyst UI Kit** (Tailwind CSS) med den eksisterende IUP Golf Academ
docs/features/design/UI_DESIGN_README.md,"tailwind, tokens?",2. Sett opp Tailwind config (hvis brukt) med design tokens,"**Hva:** Komplett designsystem med alle tokens, komponenter og retningslinjer"
docs/features/design/UI_DESIGN_SYSTEM_KOMPLETT.md,tokens?,1. [Design Tokens](#1-design-tokens),## 1. DESIGN TOKENS
docs/features/design/UI_SCREENS_MOBILE.md,"dark[\s-]?mode, \bcolor[s]?\b, border[-\s]?radius",│ Left border: 4px #4A7C59     │  ← Category color,│ Border radius: 16px             │
docs/features/design/UI_SCREENS_TABLET.md,"\bcolor[s]?\b, border[-\s]?radius",Event blocks: Color-coded by category,│ Border radius: 16px                        │
docs/features/design/UI_UX_ANALYSE_RAPPORT.md,tailwind,**Plattform:** Web (React + Tailwind CSS),- **Fix:** Migrer til Tailwind classes eller CSS modules.
docs/features/design/design-system.md,tailwind,### Tailwind CSS Integration,Design tokens er integrert i Tailwind config:
docs/features/feature-modules.md,"tokens?, palette",- **Styling:** Inline styles using design tokens,**Design System:** Blue Palette 01 (v3.0)
docs/features/oauth/OAUTH_IMPLEMENTATION.md,tokens?,accessToken   String?  // Encrypted in production,refreshToken  String?
docs/features/subscription/SUBSCRIPTION_TIERS_IMPLEMENTATION.md,tokens?,### 6. JWT Token Update (`utils/jwt.ts`),export interface AccessTokenPayload {
docs/features/user-journeys.md,tokens?,│ Store Token  │  │ Store User Data │,### 1.2 Token Management
docs/guides/AUTOMATISERING_GUIDE.md,tokens?,token: ${{ secrets.GITHUB_TOKEN }},github_token: ${{ secrets.GITHUB_TOKEN }}
docs/guides/BOOKING_CALENDAR_USER_GUIDE.md,\bcolor[s]?\b,- Color-coded events by type,### Event Colors
docs/guides/BOOKING_SYSTEM_TESTING_GUIDE.md,\bcolor[s]?\b,- Events color-coded by type,- Colors match event type
docs/guides/CLAUDE_CODE_IMPLEMENTATION_PACK 2.md,"tailwind, tokens?",**Action:** Update `design-tokens.js` (and any CSS/tailwind mirrors) to the new scale and naming.,"This file is an **implementation directive** for Claude Code. Apply all changes exactly, minimizing churn and maximizing"
docs/guides/CLAUDE_CODE_IMPLEMENTATION_PACK.md,"tailwind, tokens?",**Action:** Update `design-tokens.js` (and any CSS/tailwind mirrors) to the new scale and naming.,"This file is an **implementation directive** for Claude Code. Apply all changes exactly, minimizing churn and maximizing"
docs/guides/CLEANUP_GUIDE.md,"tokens?, design[\s-]?system",└── tokens/,# ⭐ KEEP - Design System
docs/guides/COACH_ADMIN_JOURNEYS.md,\bcolor[s]?\b,- Color-coded results,- Delta shown as raw number with sign (no color)
docs/guides/DEPLOYMENT_AND_TESTING_GUIDE.md,tokens?,export AUTH_TOKEN='your-jwt-token-here',"-H ""Authorization: Bearer {YOUR_TOKEN}"" \"
docs/guides/DEPLOYMENT_GUIDE.md,tokens?,| `JWT_REFRESH_SECRET` | Refresh token secret (min 32 chars) | Generate with: `openssl rand -base64 32` |,
docs/guides/DESIGN_PACKAGE_FOR_CHATGPT.md,"tailwind, tokens?",- **Tailwind:** `/packages/design-system/tokens/tailwind.config.js`,- All components use inline styles with design tokens
docs/guides/ONBOARDING.md,tokens?,# Copy the accessToken from response,# Use token to list players
docs/guides/STATS_QUICKSTART.md,"tokens?, \bcolor[s]?\b",console.log(localStorage.getItem('accessToken')),### Color Coding
docs/guides/TESTING_GUIDE.md,tokens?,"localStorage.setItem('accessToken', 'demo-token');",
docs/guides/contributing.md,shadow,"<div className=""rounded-lg p-4 shadow"">",
docs/guides/development.md,design[\s-]?system,│   │   │   ├── ui/        # Design system components,│   └── design-system/    # UI components
docs/guides/testing.md,tokens?,"it('should return tokens for valid credentials', async () => {",expect(response.json()).toHaveProperty('accessToken');
docs/guides/ui/HOME_SCREEN.md,"tokens?, \bcolor[s]?\b",## 8. Design Tokens,Colors:
docs/guides/ui/PROOF_SCREEN.md,"tokens?, \bcolor[s]?\b","- Delta value: `--text-title-1` (28pt), color varies (see below)",**Why neutral colors:** Color-coding implies judgment. The number speaks for itself.
docs/guides/ui/README.md,"tailwind, tokens?",2. Sett opp Tailwind config (hvis brukt) med design tokens,"**Hva:** Komplett designsystem med alle tokens, komponenter og retningslinjer"
docs/guides/ui/ui-rules.md,tailwind,# UI Rules & Tailwind Plus Adoption Process,This document outlines the standardized process for adding new Tailwind Plus blocks and maintaining UI consistency acros
docs/guides/user-journeys.md,tokens?,│ Store Token  │  │ Store User Data │,### 1.2 Token Management
docs/integrations/DATAGOLF_DATABASE_OVERSIKT.md,tokens?,// Token bucket algorithm,"getStatus(): { availableTokens, maxTokens, queueSize }"
docs/integrations/DATAGOLF_DATA_INVENTORY.md,"tailwind, tokens?, \bcolor[s]?\b",- **Token bucket algorithm** implementert i koden,- SG Total display med traffic light colors
docs/integrations/DATAGOLF_LIVE_INTEGRATION_COMPLETE.md,\bcolor[s]?\b,- ✅ Overall SG Assessment med color coding,
docs/integrations/DATAGOLF_STATS_FORSLAG.md,"\bcolor[s]?\b, design[\s-]?system","- Color coding: grønn (>75%), gul (50-75%), rød (<50%)",
docs/integrations/DATAGOLF_SUMMARY_FOR_CHATGPT.md,\bcolor[s]?\b,"- ✅ Dynamic color schemes (5 nivåer: Elite, Excellent, Good, Close, Developing)",
docs/internal/CLAUDE-SKILL-AK-Golf-Category-System.md,\bcolor[s]?\b,"levels      Json    // Array of { level, requirement, title, xp, color }",
docs/internal/DEVELOPER_REVIEW_GUIDE.md,"tailwind, tokens?","| **Frontend** | React (JSX/TSX), Tailwind CSS |",- `JWT_EXPIRES_IN` - Token expiration time
docs/internal/IMPLEMENTATION_SUMMARY.md,tailwind,- Opprettet `apps/web/tailwind.config.js` med design tokens mappet til CSS-variabler,1. `apps/web/tailwind.config.js` - Tailwind konfigurasjon med design tokens
docs/internal/OPPRYDDINGSPLAN_DOKUMENTASJON.md,"tailwind, palette, design[\s-]?system",- **Design:** Tailwind CSS + Blue Palette 01 v2.1,├── 05_DESIGN_SYSTEM_SETUP.md       # Design system
docs/internal/OPPSUMMERING_AUTOMATISERING.md,design[\s-]?system,├── 05_DESIGN_SYSTEM_SETUP.md           # Design system,- [Design System](05_DESIGN_SYSTEM_SETUP.md)
docs/internal/TODO videreutvikling 27 des 2025.md,tokens?,| Auth/Login | ✅ OK | JWT tokens genereres |,- [ ] **Verify reset token** (`VerifyResetToken.jsx`)
docs/internal/ak-golf-merged-tokens.md,tokens?,# AK GOLF MERGED DESIGN TOKENS,## TOKEN LIST
docs/internal/work-artifacts/AGENT1_COMPLETION_REPORT.md,tokens?,"- Password reset fields (`password_reset_token`, `password_reset_expires`)",- Performance index for reset token lookups
docs/internal/work-artifacts/AGENT3_DELIVERABLES_SUMMARY.md,tokens?,- ✅ Token refresh mechanism,- ✅ Token expiration
docs/internal/work-artifacts/CHATGPT_UPLOAD_INSTRUCTIONS.md,design[\s-]?system,- Design system,- DESIGN_README.md (design system)
docs/internal/work-artifacts/GAMIFICATION_RESEARCH_PACKAGE.md,\bcolor[s]?\b,**Colors by Rarity:**,"- Unlocked: Full color, glow effect"
docs/maler/MOCKUP_WEB_UI.md,tokens?,,
docs/operations/BETA_TEST_RAPPORT.md,tokens?,- ✅ Logout without token returns 401 unauthorized,Result: ✓ Token received successfully
docs/operations/QUALITY_CONTROL_CHECKLIST.md,tokens?,- [ ] **Refresh page:** Token persisterer,# Expected: 200 + JWT token
docs/operations/SECURITY_AUDIT_REPORT.md,tokens?,- ✅ Password reset with secure tokens,- Access tokens (15min expiry)
